1:
 num     #instances         #bytes  class name (module)
3391:             1             16  org.springframework.boot.context.properties.bind.ValueObjectBinder$Discoverer$$Lambda/0x000070000110e580
3392:             1             16  org.springframework.boot.context.properties.source.ConfigurationPropertyName$$Lambda/0x0000700001106108
3393:             1             16  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesCaching$CacheOverrides$$Lambda/0x000070000110f2d8
3394:             1             16  org.springframework.boot.context.properties.source.MutuallyExclusiveConfigurationPropertiesException$$Lambda/0x00007000012beda8
3395:             1             16  org.springframework.boot.context.properties.source.MutuallyExclusiveConfigurationPropertiesException$$Lambda/0x00007000012bf260
3396:             1             16  org.springframework.boot.context.properties.source.MutuallyExclusiveConfigurationPropertiesException$$Lambda/0x00007000012bf4a8
3397:             1             16  org.springframework.boot.context.properties.source.PropertyMapper$$Lambda/0x00007000010d9650
3398:             1             16  org.springframework.boot.context.properties.source.SoftReferenceConfigurationPropertyCache$$Lambda/0x0000700001104000
3399:             1             16  org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$$Lambda/0x0000700001116bf8
3400:             1             16  org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Cache$$Lambda/0x00007000011051c0
3401:             1             16  org.springframework.boot.context.properties.source.SystemEnvironmentPropertyMapper
3402:             1             16  org.springframework.boot.context.properties.source.SystemEnvironmentPropertyMapper$$Lambda/0x00007000011067b0
3403:             1             16  org.springframework.boot.convert.DelimitedStringToCollectionConverter$$Lambda/0x00007000012c0a78
3404:             1             16  org.springframework.boot.convert.DurationStyle$Unit$$Lambda/0x0000700001350da8
3405:             1             16  org.springframework.boot.convert.DurationStyle$Unit$$Lambda/0x0000700001350ff0
3406:             1             16  org.springframework.boot.convert.DurationStyle$Unit$$Lambda/0x0000700001351238
3407:             1             16  org.springframework.boot.convert.DurationStyle$Unit$$Lambda/0x0000700001351480
3408:             1             16  org.springframework.boot.convert.DurationStyle$Unit$$Lambda/0x00007000013516c8
3409:             1             16  org.springframework.boot.convert.DurationStyle$Unit$$Lambda/0x0000700001351910
3410:             1             16  org.springframework.boot.convert.DurationStyle$Unit$$Lambda/0x0000700001351b58
3411:             1             16  org.springframework.boot.convert.LenientObjectToEnumConverterFactory$LenientToEnumConverter$$Lambda/0x0000700001366530
3412:             1             16  org.springframework.boot.convert.LenientObjectToEnumConverterFactory$LenientToEnumConverter$$Lambda/0x0000700001366788
3413:             1             16  org.springframework.boot.health.actuate.endpoint.Contributor$Blocking$$Lambda/0x000070000152c3d8
3414:             1             16  org.springframework.boot.health.actuate.endpoint.IndicatedHealthDescriptor
3415:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleHttpCodeStatusMapper$$Lambda/0x000070000149b918
3416:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleHttpCodeStatusMapper$$Lambda/0x000070000149bb70
3417:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleHttpCodeStatusMapper$$Lambda/0x000070000149bdb8
3418:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleHttpCodeStatusMapper$$Lambda/0x000070000149e000
3419:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleHttpCodeStatusMapper$$Lambda/0x000070000149e228
3420:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x0000700001499e80
3421:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x000070000149a0c8
3422:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x000070000149a2f8
3423:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x000070000149a540
3424:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x000070000149a788
3425:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x000070000149a9e0
3426:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x000070000149ac28
3427:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x000070000149ae50
3428:             1             16  org.springframework.boot.health.actuate.endpoint.SimpleStatusAggregator$$Lambda/0x000070000149b078
3429:             1             16  org.springframework.boot.health.application.LivenessStateHealthIndicator$$Lambda/0x00007000014a6528
3430:             1             16  org.springframework.boot.health.application.ReadinessStateHealthIndicator$$Lambda/0x00007000014a7498
3431:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.AvailabilityProbesAutoConfiguration
3432:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.AvailabilityProbesHealthEndpointGroupsPostProcessor
3433:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.GroupsHealthContributorNameValidator
3434:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointAutoConfiguration
3435:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointConfiguration
3436:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointConfiguration$$Lambda/0x00007000014b6c48
3437:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointConfiguration$HealthEndpointGroupsBeanPostProcessor
3438:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointConfiguration$HealthEndpointGroupsBeanPostProcessor$$Lambda/0x000070000149f188
3439:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointProperties$Logging
3440:             1             16  org.springframework.boot.health.autoconfigure.actuate.endpoint.HealthEndpointWebExtensionConfiguration
3441:             1             16  org.springframework.boot.health.autoconfigure.application.AvailabilityHealthContributorAutoConfiguration
3442:             1             16  org.springframework.boot.health.autoconfigure.application.DiskSpaceHealthContributorAutoConfiguration
3443:             1             16  org.springframework.boot.health.autoconfigure.application.SslHealthContributorAutoConfiguration
3444:             1             16  org.springframework.boot.health.autoconfigure.application.SslHealthIndicatorProperties
3445:             1             16  org.springframework.boot.health.autoconfigure.contributor.HealthContributorAutoConfiguration
3446:             1             16  org.springframework.boot.health.autoconfigure.contributor.HealthContributorMembership$$Lambda/0x000070000149e8f0
3447:             1             16  org.springframework.boot.health.autoconfigure.registry.HealthContributorRegistryAutoConfiguration
3448:             1             16  org.springframework.boot.health.autoconfigure.registry.HealthContributorRegistryAutoConfiguration$$Lambda/0x00007000014a2220
3449:             1             16  org.springframework.boot.health.registry.DefaultHealthContributorRegistry$$Lambda/0x00007000014a2ae0
3450:             1             16  org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersAutoConfiguration
3451:             1             16  org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration
3452:             1             16  org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersAutoConfiguration$StringHttpMessageConvertersCustomizer
3453:             1             16  org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersProperties
3454:             1             16  org.springframework.boot.http.converter.autoconfigure.Jackson2HttpMessageConvertersConfiguration
3455:             1             16  org.springframework.boot.http.converter.autoconfigure.JacksonHttpMessageConvertersConfiguration
3456:             1             16  org.springframework.boot.http.converter.autoconfigure.JacksonHttpMessageConvertersConfiguration$JacksonJsonHttpMessageConverterConfiguration
3457:             1             16  org.springframework.boot.http.converter.autoconfigure.JacksonHttpMessageConvertersConfiguration$JacksonJsonHttpMessageConvertersCustomizer
3458:             1             16  org.springframework.boot.io.ClassPathResourceFilePathResolver
3459:             1             16  org.springframework.boot.jackson.JacksonMixinModuleEntries
3460:             1             16  org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration
3461:             1             16  org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JacksonJsonCustomizerConfiguration
3462:             1             16  org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JacksonJsonCustomizerConfiguration$StandardJsonFactoryBuilderCustomizer
3463:             1             16  org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JacksonMixinConfiguration
3464:             1             16  org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JsonProblemDetailsConfiguration
3465:             1             16  org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JsonProblemDetailsConfiguration$ProblemDetailJsonMapperBuilderCustomizer
3466:             1             16  org.springframework.boot.jackson.autoconfigure.JacksonProperties$Factory
3467:             1             16  org.springframework.boot.jackson.autoconfigure.JacksonProperties$Factory$Constraints$Write
3468:             1             16  org.springframework.boot.jackson.autoconfigure.SpringBeanHandlerInstantiator
3469:             1             16  org.springframework.boot.loader.jar.MetaInfVersionsInfo$$Lambda/0x0000700001055c58
3470:             1             16  org.springframework.boot.loader.jar.MetaInfVersionsInfo$$Lambda/0x0000700001055e80
3471:             1             16  org.springframework.boot.loader.jar.MetaInfVersionsInfo$$Lambda/0x00007000010560c8
3472:             1             16  org.springframework.boot.loader.jar.NestedJarFile$$Lambda/0x0000700001055a10
3473:             1             16  org.springframework.boot.loader.jar.NestedJarFileResources$$Lambda/0x0000700001056780
3474:             1             16  org.springframework.boot.loader.launch.Archive$$Lambda/0x0000700001041c00
3475:             1             16  org.springframework.boot.loader.launch.JarFileArchive$$Lambda/0x0000700001042ba8
3476:             1             16  org.springframework.boot.loader.launch.JarFileArchive$$Lambda/0x0000700001043040
3477:             1             16  org.springframework.boot.loader.log.DebugLogger$DisabledDebugLogger
3478:             1             16  org.springframework.boot.loader.net.protocol.jar.Handler
3479:             1             16  org.springframework.boot.loader.net.protocol.jar.JarUrlConnection$$Lambda/0x0000700001048000
3480:             1             16  org.springframework.boot.loader.net.protocol.jar.JarUrlConnection$EmptyUrlStreamHandler
3481:             1             16  org.springframework.boot.loader.net.protocol.jar.UrlJarFileFactory
3482:             1             16  org.springframework.boot.loader.ref.DefaultCleaner
3483:             1             16  org.springframework.boot.loader.zip.FileDataBlock$$Lambda/0x000070000104e890
3484:             1             16  org.springframework.boot.loader.zip.FileDataBlock$Tracker$1
3485:             1             16  org.springframework.boot.loader.zip.ZipContent$SignatureFiles$$Lambda/0x000070000104f560
3486:             1             16  org.springframework.boot.logging.DeferredLog$Lines
3487:             1             16  org.springframework.boot.logging.DelegatingLoggingSystemFactory
3488:             1             16  org.springframework.boot.logging.LogLevel$$Lambda/0x000070000109bc90
3489:             1             16  org.springframework.boot.logging.LogLevel$$Lambda/0x000070000109e000
3490:             1             16  org.springframework.boot.logging.LogLevel$$Lambda/0x000070000109e228
3491:             1             16  org.springframework.boot.logging.LogLevel$$Lambda/0x000070000109e450
3492:             1             16  org.springframework.boot.logging.LogLevel$$Lambda/0x000070000109e678
3493:             1             16  org.springframework.boot.logging.LogLevel$$Lambda/0x000070000109e8a0
3494:             1             16  org.springframework.boot.logging.LoggerConfigurationComparator
3495:             1             16  org.springframework.boot.logging.LoggerGroups
3496:             1             16  org.springframework.boot.logging.LoggingSystemFactory$$Lambda/0x00007000010b4d40
3497:             1             16  org.springframework.boot.logging.LoggingSystemProperties$$Lambda/0x00007000011495c8
3498:             1             16  org.springframework.boot.logging.LoggingSystemProperties$$Lambda/0x0000700001149ea0
3499:             1             16  org.springframework.boot.logging.LoggingSystemProperties$$Lambda/0x000070000114ac08
3500:             1             16  org.springframework.boot.logging.log4j2.SpringBootPropertySource
3501:             1             16  org.springframework.boot.logging.logback.ColorConverter$$Lambda/0x00007000011514c8
3502:             1             16  org.springframework.boot.logging.logback.ColorConverter$$Lambda/0x0000700001152008
3503:             1             16  org.springframework.boot.logging.logback.ColorConverter$$Lambda/0x0000700001152700
3504:             1             16  org.springframework.boot.logging.logback.DefaultLogbackConfiguration$$Lambda/0x0000700001152948
3505:             1             16  org.springframework.boot.logging.logback.DefaultLogbackConfiguration$$Lambda/0x0000700001152ea0
3506:             1             16  org.springframework.boot.logging.logback.DefaultLogbackConfiguration$$Lambda/0x0000700001153410
3507:             1             16  org.springframework.boot.logging.logback.DefaultLogbackConfiguration$$Lambda/0x0000700001153988
3508:             1             16  org.springframework.boot.logging.logback.DefaultLogbackConfiguration$$Lambda/0x0000700001156358
3509:             1             16  org.springframework.boot.logging.logback.LogbackLoggingSystem$$Lambda/0x0000700001175278
3510:             1             16  org.springframework.boot.micrometer.metrics.actuate.endpoint.MetricsEndpoint
3511:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.CompositeMeterRegistryAutoConfiguration
3512:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsAutoConfiguration
3513:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsAutoConfiguration$$Lambda/0x00007000013d6678
3514:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsEndpointAutoConfiguration
3515:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties$Observations
3516:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties$System
3517:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties$System$Diskspace
3518:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties$Web$Client
3519:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.MetricsProperties$Web$Server
3520:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.PropertiesMeterFilter$1
3521:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.export.OnMetricsExportEnabledCondition
3522:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.export.simple.SimpleMetricsExportAutoConfiguration
3523:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.export.simple.SimplePropertiesConfigAdapter
3524:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.export.simple.SimplePropertiesConfigAdapter$$Lambda/0x00007000013cac78
3525:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.export.simple.SimplePropertiesConfigAdapter$$Lambda/0x00007000013cb428
3526:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.jvm.JvmMetricsAutoConfiguration
3527:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.logging.logback.LogbackMetricsAutoConfiguration
3528:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.logging.logback.LogbackMetricsAutoConfiguration$LogbackLoggingCondition
3529:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.ssl.SslMeterBinder$BundleMetrics
3530:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.ssl.SslMetricsAutoConfiguration
3531:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.startup.StartupTimeMetricsListenerAutoConfiguration
3532:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.system.SystemMetricsAutoConfiguration
3533:             1             16  org.springframework.boot.micrometer.metrics.autoconfigure.task.TaskExecutorMetricsAutoConfiguration
3534:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.ObservationAutoConfiguration
3535:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.ObservationHandlerGroup$$Lambda/0x00007000013c4140
3536:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.ObservationProperties$Http$Client
3537:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.ObservationProperties$Http$Client$ClientRequests
3538:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.ObservationProperties$Http$Server
3539:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.ObservationProperties$Http$Server$ServerRequests
3540:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.PropertiesObservationFilterPredicate$$Lambda/0x00007000013c3630
3541:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.ScheduledTasksObservationAutoConfiguration
3542:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.ScheduledTasksObservationAutoConfiguration$ObservabilitySchedulingConfigurer
3543:             1             16  org.springframework.boot.micrometer.observation.autoconfigure.SpelValueExpressionResolver
3544:             1             16  org.springframework.boot.servlet.autoconfigure.HttpEncodingAutoConfiguration
3545:             1             16  org.springframework.boot.servlet.autoconfigure.MultipartAutoConfiguration
3546:             1             16  org.springframework.boot.servlet.autoconfigure.actuate.web.ServletEndpointManagementContextConfiguration
3547:             1             16  org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementChildContextConfiguration
3548:             1             16  org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementContextAutoConfiguration
3549:             1             16  org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementContextAutoConfiguration$$Lambda/0x00007000014bb4c8
3550:             1             16  org.springframework.boot.support.AnsiOutputApplicationListener
3551:             1             16  org.springframework.boot.support.AnsiOutputApplicationListener$$Lambda/0x0000700001148920
3552:             1             16  org.springframework.boot.support.EnvironmentPostProcessorApplicationListener$$Lambda/0x00007000010a90f0
3553:             1             16  org.springframework.boot.support.SpringApplicationJsonEnvironmentPostProcessor$$Lambda/0x0000700001106c30
3554:             1             16  org.springframework.boot.support.SpringApplicationJsonEnvironmentPostProcessor$$Lambda/0x0000700001106e78
3555:             1             16  org.springframework.boot.support.SpringFactoriesEnvironmentPostProcessorsFactory$$Lambda/0x00007000010de590
3556:             1             16  org.springframework.boot.support.SpringFactoriesEnvironmentPostProcessorsFactory$$Lambda/0x00007000010de7d8
3557:             1             16  org.springframework.boot.task.SimpleAsyncTaskExecutorBuilder$$Lambda/0x00007000013ea240
3558:             1             16  org.springframework.boot.tomcat.TomcatEmbeddedContext$$Lambda/0x00007000014d5d38
3559:             1             16  org.springframework.boot.tomcat.TomcatEmbeddedContext$DeferredStartupExceptions$$Lambda/0x00007000013ae990
3560:             1             16  org.springframework.boot.tomcat.TomcatWebServer$$Lambda/0x00007000013b0a10
3561:             1             16  org.springframework.boot.tomcat.TomcatWebServer$$Lambda/0x00007000014d68d0
3562:             1             16  org.springframework.boot.tomcat.TomcatWebServer$$Lambda/0x00007000014d6b18
3563:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatVirtualThreadsWebServerFactoryCustomizer$$Lambda/0x00007000013870a8
3564:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x00007000013795f0
3565:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001379ca8
3566:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137a9e8
3567:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137b510
3568:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137c800
3569:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137ca28
3570:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137d240
3571:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137d698
3572:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137db00
3573:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137e000
3574:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137e228
3575:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137f530
3576:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x000070000137f988
3577:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001380af0
3578:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001381a48
3579:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x00007000013827c0
3580:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x00007000013830b8
3581:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x00007000013839b0
3582:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001384048
3583:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001384b50
3584:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001385670
3585:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001386188
3586:             1             16  org.springframework.boot.tomcat.autoconfigure.TomcatWebServerFactoryCustomizer$$Lambda/0x0000700001386820
3587:             1             16  org.springframework.boot.tomcat.autoconfigure.WebSocketTomcatWebServerFactoryCustomizer$$Lambda/0x00007000013872d0
3588:             1             16  org.springframework.boot.tomcat.autoconfigure.actuate.web.server.TomcatManagementServerProperties
3589:             1             16  org.springframework.boot.tomcat.autoconfigure.actuate.web.server.TomcatManagementServerProperties$Accesslog
3590:             1             16  org.springframework.boot.tomcat.autoconfigure.actuate.web.server.TomcatServletManagementChildContextConfiguration
3591:             1             16  org.springframework.boot.tomcat.autoconfigure.actuate.web.server.TomcatServletManagementChildContextConfiguration$$Lambda/0x00007000014dac30
3592:             1             16  org.springframework.boot.tomcat.autoconfigure.actuate.web.server.TomcatServletManagementContextAutoConfiguration
3593:             1             16  org.springframework.boot.tomcat.autoconfigure.metrics.TomcatMetricsAutoConfiguration
3594:             1             16  org.springframework.boot.util.LambdaSafe$InvocationResult
3595:             1             16  org.springframework.boot.web.context.reactive.FilteredReactiveWebContextResourceFilePathResolver
3596:             1             16  org.springframework.boot.web.context.servlet.ServletContextResourceFilePathResolver
3597:             1             16  org.springframework.boot.web.server.autoconfigure.servlet.ServletWebServerFactoryCustomizer$$Lambda/0x00007000013738e0
3598:             1             16  org.springframework.boot.web.server.context.ServerPortInfoApplicationContextInitializer
3599:             1             16  org.springframework.boot.web.server.servlet.DocumentRoot$$Lambda/0x00007000013a3800
3600:             1             16  org.springframework.boot.web.server.servlet.ServletContextInitializers$SessionConfiguringInitializer$$Lambda/0x00007000013c0470
3601:             1             16  org.springframework.boot.web.servlet.ServletContextInitializerBeans$$Lambda/0x00007000013db9d8
3602:             1             16  org.springframework.boot.web.servlet.ServletContextInitializerBeans$$Lambda/0x00007000013de378
3603:             1             16  org.springframework.boot.web.servlet.ServletContextInitializerBeans$Seen$$Lambda/0x00007000013dbc78
3604:             1             16  org.springframework.boot.webmvc.actuate.endpoint.web.WebMvcEndpointHandlerMapping$WebMvcLinksHandler
3605:             1             16  org.springframework.boot.webmvc.autoconfigure.DispatcherServletAutoConfiguration
3606:             1             16  org.springframework.boot.webmvc.autoconfigure.DispatcherServletAutoConfiguration$DefaultDispatcherServletCondition
3607:             1             16  org.springframework.boot.webmvc.autoconfigure.DispatcherServletAutoConfiguration$DispatcherServletConfiguration
3608:             1             16  org.springframework.boot.webmvc.autoconfigure.DispatcherServletAutoConfiguration$DispatcherServletRegistrationCondition
3609:             1             16  org.springframework.boot.webmvc.autoconfigure.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration
3610:             1             16  org.springframework.boot.webmvc.autoconfigure.JspTemplateAvailabilityProvider
3611:             1             16  org.springframework.boot.webmvc.autoconfigure.JspTemplateAvailabilityProvider$$Lambda/0x00007000012bc0d8
3612:             1             16  org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration
3613:             1             16  org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration$$Lambda/0x000070000140c668
3614:             1             16  org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration$$Lambda/0x000070000140dde8
3615:             1             16  org.springframework.boot.webmvc.autoconfigure.WebMvcObservationAutoConfiguration
3616:             1             16  org.springframework.boot.webmvc.autoconfigure.WebMvcObservationAutoConfiguration$MeterFilterConfiguration
3617:             1             16  org.springframework.boot.webmvc.autoconfigure.WebMvcProperties$Async
3618:             1             16  org.springframework.boot.webmvc.autoconfigure.WebMvcProperties$Pathmatch
3619:             1             16  org.springframework.boot.webmvc.autoconfigure.WebMvcProperties$Problemdetails
3620:             1             16  org.springframework.boot.webmvc.autoconfigure.actuate.endpoint.web.WebMvcHealthEndpointExtensionAutoConfiguration
3621:             1             16  org.springframework.boot.webmvc.autoconfigure.actuate.endpoint.web.WebMvcHealthEndpointExtensionAutoConfiguration$$Lambda/0x00007000014bb6f8
3622:             1             16  org.springframework.boot.webmvc.autoconfigure.actuate.web.WebMvcEndpointChildContextConfiguration
3623:             1             16  org.springframework.boot.webmvc.autoconfigure.actuate.web.WebMvcEndpointChildContextConfiguration$ManagementErrorPageCustomizer
3624:             1             16  org.springframework.boot.webmvc.autoconfigure.actuate.web.WebMvcEndpointManagementContextConfiguration
3625:             1             16  org.springframework.boot.webmvc.autoconfigure.actuate.web.WebMvcEndpointManagementContextConfiguration$EndpointJsonMapperWebMvcConfigurer
3626:             1             16  org.springframework.boot.webmvc.autoconfigure.actuate.web.WebMvcEndpointManagementContextConfiguration$HealthConfiguration
3627:             1             16  org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration
3628:             1             16  org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration$ErrorTemplateMissingCondition
3629:             1             16  org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration$PreserveErrorControllerTargetClassPostProcessor
3630:             1             16  org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration$StaticView
3631:             1             16  org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration
3632:             1             16  org.springframework.boot.webmvc.error.DefaultErrorAttributes
3633:             1             16  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$$Lambda/0x0000700001324648
3634:             1             16  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$$Lambda/0x0000700001324870
3635:             1             16  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$$Lambda/0x0000700001324aa0
3636:             1             16  org.springframework.cglib.core.DefaultGeneratorStrategy
3637:             1             16  org.springframework.cglib.core.DefaultNamingPolicy
3638:             1             16  org.springframework.cglib.core.EmitUtils$$Lambda/0x000070000132af40
3639:             1             16  org.springframework.cglib.core.EmitUtils$$Lambda/0x0000700001330df8
3640:             1             16  org.springframework.cglib.core.MethodInfoTransformer
3641:             1             16  org.springframework.cglib.core.SpringNamingPolicy
3642:             1             16  org.springframework.cglib.core.internal.LoadingCache$$Lambda/0x0000700001324ef8
3643:             1             16  org.springframework.cglib.proxy.Enhancer$$Lambda/0x000070000131e008
3644:             1             16  org.springframework.cglib.proxy.FixedValueGenerator
3645:             1             16  org.springframework.cglib.proxy.InvocationHandlerGenerator
3646:             1             16  org.springframework.cglib.proxy.LazyLoaderGenerator
3647:             1             16  org.springframework.cglib.proxy.MethodInterceptorGenerator
3648:             1             16  org.springframework.cglib.proxy.MethodInterceptorGenerator$$Lambda/0x0000700001321898
3649:             1             16  org.springframework.cglib.proxy.NoOp$1
3650:             1             16  org.springframework.cglib.proxy.NoOpGenerator
3651:             1             16  org.springframework.cglib.reflect.FastClassEmitter$$Lambda/0x0000700001330308
3652:             1             16  org.springframework.context.annotation.AnnotationBeanNameGenerator
3653:             1             16  org.springframework.context.annotation.AnnotationBeanNameGenerator$$Lambda/0x00007000011f5f48
3654:             1             16  org.springframework.context.annotation.AnnotationBeanNameGenerator$$Lambda/0x00007000011f6440
3655:             1             16  org.springframework.context.annotation.AnnotationBeanNameGenerator$$Lambda/0x00007000011f68b8
